date,v,ma,std,zscore,pos
"2025-05-02, 15:00:00",1494430.77733935,1609564.2837035584,68213.84493501794,-1.687831941945029,1
"2025-05-02, 16:00:00",1493696.81897504,1608966.4623421866,68622.09554032802,-1.6797744583507308,1
"2025-05-02, 17:00:00",1493652.22849547,1608369.471323076,69023.4007055244,-1.662005083131529,1
"2025-05-02, 18:00:00",1493262.36624815,1607770.4000545843,69419.8858013573,-1.6494990230046662,1
"2025-05-02, 19:00:00",1492990.42991936,1607169.6865324087,69810.72347290462,-1.635554696082826,1
"2025-05-02, 20:00:00",1492420.76257016,1606566.9274658915,70198.3909750358,-1.6260510149915623,1
"2025-05-02, 21:00:00",1492243.01165481,1605963.7179352164,70580.12015438624,-1.6112285730267222,1
"2025-05-02, 22:00:00",1492010.00746798,1605359.2677046186,70956.1761160091,-1.5974544633199983,1
"2025-05-02, 23:00:00",1491866.85430331,1604753.0676448427,71325.65954004142,-1.5826872694834275,1
"2025-05-03, 00:00:00",1491877.42958619,1604148.9374308886,71688.79891364605,-1.566095534393555,1
"2025-05-03, 01:00:00",1491853.66123995,1603544.7630595176,72045.20332110823,-1.5502919926779315,1
"2025-05-03, 02:00:00",1491858.0863742,1602940.7515786784,72394.81658669861,-1.5344008099177655,1
"2025-05-03, 03:00:00",1491762.00334487,1602336.4533655343,72738.39883039662,-1.520166126814115,1
"2025-05-03, 04:00:00",1491815.4147585,1601732.99464363,73075.24462316198,-1.5041698519376627,1
"2025-05-03, 05:00:00",1491833.91977939,1601129.9284046697,73405.57106503031,-1.488933428887214,1
"2025-05-03, 06:00:00",1491841.70401696,1600521.3247502104,73727.04127169664,-1.4740808644788495,1
"2025-05-03, 07:00:00",1491804.58178625,1599912.5535702086,74042.32434311381,-1.4600834420457118,1
"2025-05-03, 08:00:00",1491722.92112338,1599257.3705518502,74327.83979421083,-1.4467587074533228,1
"2025-05-03, 09:00:00",1491736.87932489,1598602.2232980896,74606.38247444546,-1.4323887639211517,1
"2025-05-03, 10:00:00",1491732.9387575,1597948.3211781343,74878.91800301272,-1.418495155290049,1
"2025-05-03, 11:00:00",1491711.38505784,1597294.0638119068,75144.72275779596,-1.4050577988607065,1
"2025-05-03, 12:00:00",1491794.09540519,1596639.950712721,75403.25747828074,-1.390468513084213,1
"2025-05-03, 13:00:00",1491774.97033083,1595985.470938044,75655.16658804311,-1.3774406336934013,1
"2025-05-03, 14:00:00",1491828.63168518,1595331.4488429918,75900.39561112852,-1.3636663725457099,1
"2025-05-03, 15:00:00",1491775.47666895,1594665.009970554,76131.5241031624,-1.3514708199218894,1
"2025-05-03, 16:00:00",1491743.17713234,1593998.7503383055,76356.51621922963,-1.3391859433761533,1
"2025-05-03, 17:00:00",1491738.80648669,1593330.945979726,76574.00006828422,-1.3267184606059779,1
"2025-05-03, 18:00:00",1491714.97829743,1592662.6412329609,76784.8938116436,-1.3146812859201107,1
"2025-05-03, 19:00:00",1491914.05737809,1591994.9836440892,76988.10584519926,-1.2999530923287412,1
"2025-05-03, 20:00:00",1491855.20099649,1591326.6800271252,77185.03310806648,-1.2887405112771741,1
"2025-05-03, 21:00:00",1491804.52171904,1590658.5615762621,77376.23513466232,-1.2775762439873253,1
"2025-05-03, 22:00:00",1491657.34234487,1589989.7078804167,77561.92514393646,-1.2677917077620895,1
"2025-05-03, 23:00:00",1491655.17772372,1589377.8777989727,77778.40246646063,-1.2564246240129755,1
"2025-05-04, 00:00:00",1492392.56421772,1588710.456117305,77946.83343786694,-1.2356870401459226,1
"2025-05-04, 01:00:00",1492401.77578696,1588042.8167392316,78108.9307482103,-1.2244571784061062,1
"2025-05-04, 02:00:00",1492368.56142372,1587374.8427764673,78265.00264823365,-1.2139050423310938,1
"2025-05-04, 03:00:00",1492295.77505924,1586705.7449687435,78414.80806533854,-1.2039813938055832,1
"2025-05-04, 04:00:00",1492265.07169705,1586037.2763201196,78559.355463683,-1.1936478356981852,1
"2025-05-04, 05:00:00",1492198.516909,1585369.045966456,78698.68881262463,-1.1838892167477864,1
"2025-05-04, 06:00:00",1492250.26249564,1584700.5815270718,78831.46189228377,-1.1727591600135108,1
"2025-05-04, 07:00:00",1492207.17009711,1584032.316421291,78958.8531211485,-1.1629493425302344,1
"2025-05-04, 08:00:00",1492174.81886464,1583364.1816372112,79080.74677209438,-1.1531171175630526,1
"2025-05-04, 09:00:00",1492231.20309653,1582705.2728339501,79203.66196540529,-1.1422965490779655,1
"2025-05-04, 10:00:00",1492112.15682678,1582047.0006509887,79322.38419006254,-1.133788964395194,1
"2025-05-04, 11:00:00",1492049.44369697,1581387.5736487112,79435.05463402027,-1.1246688299434966,1
"2025-05-04, 12:00:00",1491974.25724941,1580729.4116250726,79543.71416409423,-1.1158034963336718,1
"2025-05-04, 13:00:00",1491974.84483543,1580070.657649266,79646.28060870217,-1.1060882208253524,1
"2025-05-04, 14:00:00",1491990.64927843,1579411.5947571634,79742.8665463809,-1.0962854643291096,1
"2025-05-04, 15:00:00",1491980.83717602,1578750.6401932032,79832.38933538784,-1.086899737557024,1
"2025-05-04, 16:00:00",1491922.21173247,1578089.6153667974,79916.7500229331,-1.0782145621487442,1
"2025-05-04, 17:00:00",1491908.9074713,1577429.392262363,79996.32162030188,-1.069055214775765,1
"2025-05-04, 18:00:00",1491832.98796134,1576768.5850755104,80070.47991285895,-1.06076043513922,1
"2025-05-04, 19:00:00",1491813.4925111,1576107.5139851542,80139.0325150602,-1.051847256306885,1
"2025-05-04, 20:00:00",1491797.38424658,1575446.410960867,80202.15982945965,-1.042977232684964,1
"2025-05-04, 21:00:00",1491798.90561194,1574785.2507686336,80259.70599913981,-1.0339727030346089,1
"2025-05-04, 22:00:00",1491757.42733984,1574123.789932454,80311.82278890083,-1.0255820342804762,1
"2025-05-04, 23:00:00",1491738.01878739,1573462.5162706256,80358.76422692792,-1.0169954487160964,1
"2025-05-05, 00:00:00",1492307.01318315,1572694.1866687413,80282.18630478486,-1.0013077269770392,1
"2025-05-05, 01:00:00",1492318.06875487,1571988.9099781394,80269.51542989977,-0.9925416990071015,1
"2025-05-05, 02:00:00",1492277.36741595,1571283.5927088095,80250.93421232751,-0.9844897890387834,1
"2025-05-05, 03:00:00",1492248.86523794,1570578.237389379,80226.33246290908,-0.9763548918013016,1
"2025-05-05, 04:00:00",1492245.06386701,1569871.6928108493,80194.25344083217,-0.9679824378078757,1
"2025-05-05, 05:00:00",1492325.35975139,1569164.5912080982,80154.59267059185,-0.9586379132695653,1
"2025-05-05, 06:00:00",1492343.67212661,1568476.305565206,80128.5411572762,-0.9501312808024672,1
"2025-05-05, 07:00:00",1492436.40141284,1567791.5584604284,80099.43378155516,-0.9407701589139166,1
"2025-05-05, 08:00:00",1492222.27938573,1567105.9881255866,80065.41241065333,-0.9352816214294909,1
"2025-05-05, 09:00:00",1492178.34139618,1566426.054651698,80031.76095475024,-0.9277280965677813,1
"2025-05-05, 10:00:00",1492254.7330188,1565752.9606512939,79998.747177156,-0.9187422331718927,1
"2025-05-05, 11:00:00",1492260.84668535,1565081.0761974838,79961.23139552654,-0.9106941981912478,1
"2025-05-05, 12:00:00",1492261.10955284,1564408.9490016077,79917.76931932088,-0.9027759416118398,1
"2025-05-05, 13:00:00",1490985.90288867,1563778.3918692202,79919.97558458308,-0.9108172074390883,1
"2025-05-05, 14:00:00",1490985.7515748,1563147.995063858,79917.33438382122,-0.9029610915509594,1
"2025-05-05, 15:00:00",1490885.86953296,1562467.5615687943,79860.29302520884,-0.8963364561314432,1
"2025-05-05, 16:00:00",1490752.04955294,1561786.1956032568,79797.51756840045,-0.8901798980078302,1
"2025-05-05, 17:00:00",1490715.85230032,1561104.0051387076,79728.25062461894,-0.8828508375254965,1
"2025-05-05, 18:00:00",1490617.23007429,1560421.5365675155,79653.59601798587,-0.8763484636332504,1
"2025-05-05, 19:00:00",1490579.9434995,1559738.809836916,79573.02560550468,-0.8691245030732091,1
"2025-05-05, 20:00:00",1490523.99074681,1559054.158998604,79484.79331107692,-0.8621796119364574,1
"2025-05-05, 21:00:00",1490537.57320528,1558369.5585424432,79390.47312305759,-0.8544096371868415,1
"2025-05-05, 22:00:00",1490469.43206943,1557684.7491619478,79290.45454570041,-0.8477100740263401,1
"2025-05-05, 23:00:00",1490432.43674618,1556974.8840553171,79154.6359837671,-0.8406639293089984,1
"2025-05-06, 00:00:00",1491196.8778305,1556268.32821745,79009.4256056829,-0.8235909815584036,1
"2025-05-06, 01:00:00",1491154.65607723,1555561.58960143,78857.7398040921,-0.8167484090237365,1
"2025-05-06, 02:00:00",1491170.00177689,1554854.9174170105,78699.33365694764,-0.809217977851309,1
"2025-05-06, 03:00:00",1491132.74469117,1554148.0839465056,78534.35175013209,-0.8023920469328827,1
"2025-05-06, 04:00:00",1491107.01868033,1553441.1391079882,78362.70836027944,-0.7954564324279313,1
"2025-05-06, 05:00:00",1491045.14808045,1552733.9264313765,78184.48057493218,-0.7890156447583457,1
"2025-05-06, 06:00:00",1490998.52271155,1552026.5119133403,77999.56428706319,-0.7824144885885262,1
"2025-05-06, 07:00:00",1490974.3833079,1551318.992895722,77807.83056508302,-0.7755595953462051,1
"2025-05-06, 08:00:00",1491020.7285716,1550611.6745069504,77608.9905984735,-0.767835600950626,1
"2025-05-06, 09:00:00",1491063.22846535,1549904.5401004027,77403.00797566804,-0.7601941213130835,1
"2025-05-06, 10:00:00",1491061.7121607,1549197.3991297658,77189.97477567355,-0.7531507444848563,1
"2025-05-06, 11:00:00",1491055.01204668,1548490.2291543065,76969.8490916668,-0.746204101806465,1
"2025-05-06, 12:00:00",1489862.72453658,1547777.8977610543,76746.41945672086,-0.7546302959076032,1
"2025-05-06, 13:00:00",1489935.90794251,1547065.675786499,76515.14736977861,-0.7466465112835116,1
"2025-05-06, 14:00:00",1489475.98686289,1546351.4044526373,76277.89717065344,-0.7456343147806276,1
"2025-05-06, 15:00:00",1489583.29895487,1545638.1487988646,76033.61539885265,-0.7372377276806483,1
"2025-05-06, 16:00:00",1489573.68282331,1544924.75899824,75781.70059149638,-0.7304016107173671,1
"2025-05-06, 17:00:00",1489611.21333837,1544211.27434658,75521.68275148718,-0.7229719865734171,1
"2025-05-06, 18:00:00",1489123.26591422,1543496.2163088112,75256.29630805302,-0.7225036716133608,1
"2025-05-06, 19:00:00",1489092.66697578,1542781.1509259134,74983.40446784881,-0.7160048857631404,1
"2025-05-06, 20:00:00",1488963.744392,1542065.4289744275,74702.89109467644,-0.7108384134039466,1
"2025-05-06, 21:00:00",1489043.94704412,1541349.5934527891,74413.45891595169,-0.7029057266071616,1
"2025-05-06, 22:00:00",1488757.54668196,1540632.9489404112,74117.48614565683,-0.6999077404825192,1
"2025-05-06, 23:00:00",1488643.31959527,1539916.161508704,73814.23057109893,-0.6946200145518991,1
"2025-05-07, 00:00:00",1491028.51408698,1539209.869035155,73496.00447134009,-0.6555642758371111,1
"2025-05-07, 01:00:00",1491074.21654016,1538503.3210387954,73168.69838794506,-0.6482157745538045,1
"2025-05-07, 02:00:00",1491120.59441618,1537797.531835024,72833.80451814568,-0.6408691366275543,1
